key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
0_hd,,2016-09-04,5,,0,0,This flavor is decadent! I love the combination of white chocolate and raspberry and it's even better when swirled in a deliciously cool and creamy combo like this. It's definitely rich--and oh-so-tasty! [This review was collected as part of a promotion.],,,,
0_hd,Haagen Dazs Lover,2020-01-30,5,To die for!!,0,0,This is THE BEST ice cream EVER!!! My fav. I have recommended this flavor to so many people Haagen-Dazs ought to send me some for all of the sales that have resulted from my recommending it to people.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture"
0_hd,,2016-09-08,5,,0,0,YUMMY would about sum up how delicious this ice cream was. The little chocolate truffle pieces just made it that much better. I would definitely have to say this is one of my favorite flavors now. [This review was collected as part of a promotion.],,,,
0_hd,,2016-08-27,5,,0,0,"Haagen Dazs white chocolate raspberry truffle is delicious. It's nice and creamy, white chocolate decadence with raspberry swirls and chocolate truffles making for the perfect indigent treat, yum! [This review was collected as part of a promotion.]",,,,
0_hd,TeeArt,2019-04-28,5,My FAVORITE,0,0,"I try to explore different Haagen-Dazs flavors at the grocery store, but I always have to also get a pint of my favorite flavor. This is soooooo good!! They should NEVR discontinue this one.",5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
0_hd,,2016-08-25,5,,0,0,Rich and creamy Haagen-Dazs White Chocolate Raspberry Truffle is my new go to ice cream flavor. Loved the flavors as it did not taste artificial. It had the right amount of raspberry swirl. [This review was collected as part of a promotion.],,,,
0_hd,NelSparkman,2017-09-14,5,AH-MA-ZING,0,0,"This ice cream has saved my life, many a time. I love nothing more.",5.0,5.0,5.0,
0_hd,Mzvirgojen,2018-06-09,5,Love this icecream!!!! It's sooooo good!!!,0,1,I am wait for them to make this icecream in gallon size because it's just that good. It could have just a little bit more white chocolate flavor to the icecream but other than that fantastic,5.0,5.0,5.0,
0_hd,,2016-09-21,5,,0,0,The best! A little pricier than other brands but worth it. The white chocolate is very high quality and they are generous with the raspberries. A real treat at the end of the day or anytime. [This review was collected as part of a promotion.],,,,
0_hd,Ellsbeth,2020-06-17,5,Exquisite flavor combination!,0,0,These flavors complement each other so very well! A rich and creamy base with sweet raspberry and favorful chocolate chunks. Absolutely delicious; a decadent delight for the taste buds.,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
0_hd,maloner2,2020-05-18,5,New favorite flavor,0,0,I love all kinds of ice cream but this is a new favorite! I love the combination of flavors with the raspberry swirls and small pieces of chocolate. I only wish it came in a bigger size!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent"
0_hd,,2016-08-25,5,,0,0,Häagen-Dazs White Chocolate Raspberry Truffle tastes amazing! It was a great treat that my whole family enjoyed. It was easy to find in the freezer section. Even the dog wanted some! [This review was collected as part of a promotion.],,,,
0_hd,,2016-09-20,5,,0,0,"An Absolute escape! The best flavor of Ice Cream I have ever had. So rich and creamy, FULL flavor in every bite. I am for sure hooked! Thanks #CrowdTap for the chance to try free. [This review was collected as part of a promotion.]",,,,
0_hd,Tish,2017-07-22,5,Fantastic flavor pairings,0,0,"THIS is one of the best ice creams I have ever had. A friend on a food site I belong to recommended it, so I gave it a whirl. Will definitely be buying more of it! Good going.",5.0,5.0,5.0,
0_hd,,2016-09-01,5,,0,0,"Best ice cream flavor hands down! Creamy white chocolate ice cream, perfect raspberry swirl and those yummy little dark chicolate truffle bites! Have bought several more! [This review was collected as part of a promotion.]",,,,
0_hd,,2016-09-04,5,,0,0,Such a good ice cream! i don't like dark chocolate only white chocolate so finding this ice cream was a big score for me. I also love raspberries. The texture is awesome [This review was collected as part of a promotion.],,,,
0_hd,,2016-08-25,4,,0,0,I liked the white chocolate flavor but I also enjoyed the pieces of truffle chunks in the ice cream. I didn't like the raspberries so much but everything else was good! [This review was collected as part of a promotion.],,,,
0_hd,Lilykate94,2018-06-12,5,Best ever!,0,0,I can’t get enough of this ice cream! Everything about it is amazing! I’m simply writing this because I don’t ever want it to go away as I always have some stocked up,5.0,5.0,5.0,
0_hd,Aaronccp,2018-06-28,5,Amazing!!!!!!!,0,0,This is my newest favorite Ice Cream!!! This is the best ice cream I have ever had! Love it so much! The flavors are all so flawlessly balanced! 10/10 would recommend,5.0,5.0,5.0,
0_hd,,2016-09-03,5,,0,0,"These rich flavors combine for a one-of-a-kind treat. The raspberry flavor is bold, but the white chocolate sweetens it nicely. The ice cream is so creamy and rich. [This review was collected as part of a promotion.]",,,,
0_hd,,2016-09-21,5,,0,0,"I love ice cream and Haagen Dazs definitely has taken ice cream to a new level. It is incredibly sweet, creamy and rich. It felt decadent and was a real treat. [This review was collected as part of a promotion.]",,,,
0_hd,,2016-08-25,5,,0,0,One of the best tasting raspberry flavored ice creams I've ever had in my life! All of the flavors are so perfectly balanced and I'd definitely recommend this! [This review was collected as part of a promotion.],,,,
0_hd,,2016-09-19,5,,0,0,I love how creamy this ice cream is. It had just the right amount of raspberry flavor and the little truffle pieces make it the perfect indulgent treat. [This review was collected as part of a promotion.],,,,
0_hd,,2016-09-14,5,,0,0,I LOVE Häagen Dazs White Chocolate Raspeberry Truffle!!! It taste so good it yummy goodness! Such a great treat for the end of the day or just because. [This review was collected as part of a promotion.],,,,
0_hd,,2016-08-25,5,,0,0,it was the best i have ever tasted. the raspberry are not to tart and i loved the big chunk of chocolate all in all it is really good would buy again. [This review was collected as part of a promotion.],,,,
0_hd,,2016-09-14,5,,0,0,This one tasted amazing I was so surprised on the flavor when I took my first bite I definitely got more and I love the price for such a good product. [This review was collected as part of a promotion.],,,,
0_hd,,2016-08-27,5,,0,0,"This flavor was amazing. The taste of the raspberry was so good and sweet. It had a smooth, rich and creamy white chocolate taste. I love this flavor [This review was collected as part of a promotion.]",,,,
0_hd,,2016-08-29,5,,0,0,"The truffles were delicious and the raspberry gave it a tangy flavor. Didn't really taste the white chocolate, but I still would eat this every day. [This review was collected as part of a promotion.]",,,,
0_hd,Cee93,2020-03-10,5,Heaven in a cup,0,0,"When you eat an entire container in one sitting, then go to the store immediately just to buy another one to do the same thing. You know it’s good!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent"
0_hd,Shonna01,2017-08-20,5,This flavor is AMAZING!!!!!,0,0,Taste exactly as its named. A delicious combination of all flavors yet you can literally taste each individual flavor. It's amazing & my new fav!,5.0,5.0,5.0,
0_hd,,2016-08-25,5,,0,0,So delicious! Every spoon I took was so good..with the taste I can tell that they make their products with good quality...super rich and tasteful [This review was collected as part of a promotion.],,,,
0_hd,Kimmy1263,2018-01-31,5,Excellent,0,0,I have missed another white chocolate raspberry that used to be on the market but was sadly discontinued. This is an amazing blend of flavors.,5.0,5.0,4.0,
0_hd,,2016-09-05,5,,0,0,Tasted Fantastic! Glad to have reviewed and left my feedback on this product. Super rich and creamy but not overwhelming. Best ice cream ever! [This review was collected as part of a promotion.],,,,
0_hd,,2016-08-25,5,,0,0,"I love White Chocolate and I love Raspberries. Perfect combo as ice cream with Truffles.
Very creamy not super duper sweet, perfect for me! [This review was collected as part of a promotion.]",,,,
0_hd,BRENT,2018-03-20,5,The very best,0,0,I cant tell you how great this white chocolate raspberry truffle is it is very hard to find in stores and when i do find it i buy it all.,5.0,5.0,5.0,
0_hd,,2016-09-02,5,,0,0,Tangy and creamy. Divine chunks of fudge chocolate truffles and raspberries adds texture making every spoonful a dreamy experience. Yum! [This review was collected as part of a promotion.],,,,
0_hd,sgreene,2018-07-07,5,PERFECTION !!!,0,0,White Chocolate Raspberry Truffle is a perfected blend of flavors that don't interfere or overpower your taste buds! The BEST Ever!!!!,5.0,5.0,5.0,
0_hd,,2016-09-06,5,,0,0,Amazing fresh taste from this frozen desert it always welcomed! It doesn't taste like it has real fruit in it!! Thanks for the sample! [This review was collected as part of a promotion.],,,,
