key,author,date,stars,title,helpful_yes,helpful_no,text
0_talenti,Teela,2017-02-24,5,So delicious!,0.0,0.0,I love Talenti ! I'll never go back to any other brand
0_talenti,Rachel,2016-03-08,5,Amazing,0.0,0.0,Tastes exactly like a mango. So creamy and delicious.
0_talenti,embelina18,2019-07-26,5,It's Just Like Eating A Mango,0.0,0.0,I'm going to name my first child after this sorbetto.
0_talenti,angsue,2019-12-23,5,Delicious,0.0,0.0,This is my new addiction! Will definitely buy again!
0_talenti,niaweryackwe,2018-02-09,5,Great taste!,0.0,0.0,The texture is so smooth and has a very sweet taste.
0_talenti,Brookie,2017-10-17,5,Fantastic,0.0,0.0,Talenti Sorbert Alphonso Mango is my favorite ever!
0_talenti,Samiah,2018-04-16,5,like eating mangos from a jar,0.0,0.0,"This tasted like mangos in a jar, i'm obsessed!!!!!"
0_talenti,,2019-03-11,5,Awesome taste!,0.0,0.0,I had the mango and it was soo good. Def recomend!!
1_talenti,joelle,2020-03-04,5,Going Bananas!,12.0,0.0,"I'm such a fan of all Talent flavors, but the Banana Caramel Crunch is one of my favorites!. The layers create the perfect combination of YUM!!!! The textures all come together to make this gelato such an indulgent treat!!! It reminds me of a frozen version of Banana Foster! So good!"
1_talenti,DesiCakes,2020-05-14,4,Subtle banana flavor,5.0,0.0,"Most Banana products have a artificial flavor, which isn't the best tasting. However this Gelato doesn't have that gross artificial taste. It was really good on it's own but even more so with the caramel and shortbread. I honestly wish there was more caramel because it really doesn't have a lot and you can barely taste it, had to add my own. But overall if you like Banana, you will like this! I recommend giving it a shot."
1_talenti,Brandie10,2020-03-17,4,Best flavor ever impossible to find!,5.0,0.0,"I bought these from my local jewel noticing that there was no tag. Now they’re all gone I’m craving them and the website says there are no selling. I loved this flavor so much. Maybe a little too much but now it seems to have dropped off the face of the planet AND it’s supposed to be a new flavor!
Thanks for sharing your review of Talenti Gelato Layers Banana Caramel Crunch. We're so glad to hear that you love this product as much as we do! For assistance in locating this product in your area, please reach out to us directly via email at consumer.services@unilever.com."
1_talenti,Kaeru,2020-03-05,5,Where to purchase?,6.0,1.0,"I used to purchase the banana with chocolate flavor but it is no longer made so was this the replacement for it? Don't see any other banana flavors on the website. I really really love your products!!
Thank you for your inquiry. We're sorry to hear you are having difficulty locating the Talenti Gelato Layers Banana Caramel Crunch! Please reach out to us at consumer.services@unilever.com, so we can assist you further. We are looking forward to your email!"
1_talenti,TelecomDon,2020-03-26,5,Banana pudding Gelato,2.0,0.0,"I though I was going to like it but wasn't sure. Then I opened it and tried it as I read the side of the container to see that the layers were, the I saw....Banana Pudding Gelato, it blew my mind. Then my daughter tried it and ate all the dulce de leche but I didnt even mind, the banana pudding gelato and pie crust was incredible. The scarce left over caramel flavor was awesome too, next time I'm going to hide it."
1_talenti,Chesley,2020-08-03,5,Amazingggggggg,2.0,0.0,I am a Banana lover and I hate that a lot of Companies do not make banana flavored but I saw your Banana caramel crunch in the stores today and OMG!!!!!! I couldn’t stop eating it. I am going back tomorrow to buy more. Please don’t ever get rid of this flavor it’s Amazing!!!!
1_talenti,Giully,2020-04-22,5,Best Banana Ice cream,1.0,0.0,"This ice cream is by far the best banana ice cream in the market. I'm a big fan of the chunky monkey ice cream from Ben and Jerry's but the chocolate chunks are so big as well as the walnuts that it takes away from the experience of having something soft and creamy like ice cream should. But this Banana Carmel Crunch one is so soft, creamy and sweet with just the perfect amount of crunch. I highly recommend if you like banana desserts. YUM!"
1_talenti,Kati518,2020-03-19,5,Love this!,2.0,0.0,This was like eating a piece of banana cream pie. My favorite flavor!!!
1_talenti,Fritzy Fritz,2020-09-14,5,Prefect banana flavor,0.0,0.0,This flavor is so delicious. The banana gelato has the true banana flavor and not artificial. The carmel swirling and pie pieces really kicks it up a notch. Wish they made this in a larger size container . This flavor is very hard to find in grocery stores. I can only find it at one grocery store and it's always the one that sells out first. This is my first time trying this flavor and I will be stocking up on this one. If you like banana give this one a try.
1_talenti,markd1037,2020-08-19,1,Fake Banana Flavor,1.0,1.0,"To whom it may concern...
This particular flavor of talenti was not what I expected. Usually talenti holds up to my high standards but this one defiantly missed the mark. This tasted more like banana candy which is purely artificial banana flavor. Imagine banana laffy taffy gelato with caramel... not a good combination."
1_talenti,Katastrophe,2020-07-06,1,Very upsetting,0.0,1.0,"I was so excited to try this as I love bananas, instead it has a very strong artificial banana flavor which made it unbearable. Usually Talenti's quality and flavor profiles are so true to name, this one really missed the mark."
1_talenti,skeletonmom,2020-05-04,5,New best flavor,0.0,0.0,"Stumbled upon this because Insta cart picked up wrong item....Was not pleased to receive this in place of butter pecan (my absolute favorite)
BUT, this banana Carmel crunch us now mt second favorite....Delicious"
1_talenti,AdDan,2020-08-08,5,Best Thing I Ever Ate,0.0,0.0,I have my freezer stocked with this Talenti Banana Caramel Crunch. It is the best dairy dessert I've ever tasted. If it wasn't for the high calories and sugar content I would eat a whole one every day!
1_talenti,dnweiner,2020-05-02,3,The problem is not with the product!,0.0,7.0,"Rather the problem is with the product being OUTRAGEOUSLY OVERPRICED!! Thus, I cannot afford to buy it but once in a while-especially with SSI being my only source of “income”!"
1_talenti,Lana15,2020-04-14,5,Yummy!,0.0,0.0,I looooove this flavor! It really tastes like bananas! I think banana ice cream usually tastes bitter at the end but this Gelato is just amazing! Great job Talenti
1_talenti,,2020-04-07,5,Devine!!!,0.0,1.0,My favorite of the layers line—-the banana isn’t too strong and the pie pieces are perfectly delish!! This one exceeded my expectations and I want more!
1_talenti,Sportsgal,2020-05-02,5,Makes One Go Bananas!,0.0,0.0,"The new flavor, Banana Carmel Crunch, is absolutely fabulous! If you are a banana lover this flavor is for you! Can’t wait to try the others."
1_talenti,Tierneyb17,2020-05-29,5,Yummy,0.0,0.0,This is ridiculously good. I almost wish I never found it because I’m pretty sure I’ve gained 10lbs since finding this yummy goodness!
1_talenti,Moski,2020-05-02,5,Great layers,0.0,1.0,First time tried it ... shockingly good omg every layer is so good i tried to get it all on one scoop lol !
1_talenti,DJSo1o,2020-04-26,5,Banana Bomb!!,0.0,0.0,Stumbled upon a sale and was amazed!! Great taste and texture!! I’ll be going back to clear the rack.
1_talenti,Thatguy_Angel,2020-07-19,2,Meh! It's not so good,0.0,0.0,I've tried two other flavors that were AMAZING but this one was not my cup of tea.
1_talenti,Brownie,2020-05-07,5,OH MY GOODNESS,0.0,0.0,This flavor is like heaven on a spoon. So rich. Best flavor I have ever had
1_talenti,Mdunn64,2020-03-24,3,No banana,0.0,1.0,I love bananas. I just didnt taste enough in this banana tasting product.
1_talenti,SMLS,2020-09-21,3,Meh,0.0,0.0,Just ok. Nothing special. Probably won't purchase this flavor again.
1_talenti,Patting,2020-05-06,5,Over the top!,0.0,0.0,Love the banana and caramel combo. Like bananas foster in a cup!
2_talenti,DoctorEsq,2017-09-25,5,Creamy Richness,24.0,2.0,"I'm typically more of a dark chocolate devotee, but this Belgium Milk Chocolate gelato is so rich and creamy, it has become my absolute favorite (and I eat a 1/2 pint at a sitting easily!) Thank You, Talenti!!"
2_talenti,VILJ,2017-09-25,5,Great Taste!,7.0,0.0,This was the first flavor of Talenti products that I tried and I have been buying Talenti's gelato and sorbetto ever since. This Belgium Chocolate is great . Smooth and tasty.
2_talenti,liz17,2017-09-25,5,Smooth and delicious!,7.0,0.0,"I'm not a huge chocolate fan, but this is amazing. It's so smooth and creamy. First Talenti flavor I tried, got me hooked for life!"
2_talenti,Loni,2018-04-18,5,Best ice cream,6.0,0.0,I love love love the Belgian milk chocolate ice cream!!!! Best I ever had.
2_talenti,mlcopines,2018-05-20,5,Excellent!,5.0,0.0,"I love chocolate and prefer dark chocolates. This one however is so smooth, it's just plain delicious. If you're a chocolate lover of any sorts, you have to try this. But be warned, it will become addictive!"
2_talenti,Cedric21,2017-09-26,5,I felt in love with the first scoop.,5.0,0.0,Great gelato. I love it so much I wanted something good and authentic and I haven't yet tired Talenti. I'm glad I did.
2_talenti,Mochimonster23,2017-09-25,5,My favorite flavor,3.0,0.0,I rarely write reviews but I have been serching for this particular favor for some time now and it always puts a smille on my face!
2_talenti,Gramber,2017-09-25,3,New York goes to Belgium,6.0,2.0,"For plain chocolate this is delicious, but similar to many other chocolate gelato's/ice creams we've had."
2_talenti,Yuby,2018-07-12,3,"Way too sweet, needs more cocoa",2.0,0.0,"It is just too sweet. I would have prefered it if it had more cocoa, in the recipie."
2_talenti,Monty,2017-09-26,4,Amazing but touch mild,4.0,2.0,It's amazing. But the flavor is slightly too mild. Wish it were a bit more chocolately. But amazing!
2_talenti,Catherine,2018-08-28,5,It should be in more stores,1.0,0.0,"This is my FAVORITE flavor of all!!!! It is very hard to find in both CA and WA. Please get it in more stores. On the other hand, maybe I should be glad it's hard to find or I would weigh 300 pounds."
2_talenti,Justmegen,2019-06-01,5,Belgium Chocolate,1.0,0.0,"My favorite chocolate ice cream! Can eat the whole thing at once!!! I can not find it at any stores anymore. Definitely recommend this one! Try it, you will love it!
We appreciate your loyalty to our products! Unfortunately, we did not have enough consumers like you who loved this product. Since there was not enough demand for the product, we did have to make the tough decision to discontinue it. We apologize for any inconvenience. Please reach out to us directly at consumer.services@unilever.com should you have further questions."
2_talenti,MinerBrooke,2016-07-25,5,Favorite Flavor,1.0,0.0,This is my favorite Talenti flavor! I wish it came in the big size.
2_talenti,ERNurse,2018-03-27,5,"Smooth, creamy, chocolatey!!",1.0,0.0,This gelato is amazing! Smooth and creamy chocolate!
2_talenti,Shely33,2019-08-24,5,Chocolate heaven,0.0,0.0,"Smooth, Rich and hard to put down. I'm so glad I discovered Talenti. I will be working my way through all the flavors. Don't forget the bonus of getting to use the jars for things such as, collecting spare change, my scattered hairbands and whatever else you can think of."
